Year,Suburb,Name,Scientific Name,Bird Count,Bird Profile,lat,lon
2020,Aitkenvale,Apostlebird,Struthidea cinerea,2,https://birdlife.org.au/bird-profiles/apostlebird,,
2020,Aitkenvale,Apostlebird,Struthidea cinerea,2,https://birdlife.org.au/bird-profiles/apostlebird,,
2020,Aitkenvale,Australasian Darter,Anhinga novaehollandiae,1,https://birdlife.org.au/bird-profiles/australasian-darter,,
2020,Aitkenvale,Australasian Darter,Anhinga novaehollandiae,1,https://birdlife.org.au/bird-profiles/australasian-darter,,
2020,Aitkenvale,Australasian Darter,Anhinga novaehollandiae,1,https://birdlife.org.au/bird-profiles/australasian-darter,,
2020,Aitkenvale,Australasian Darter,Anhinga novaehollandiae,2,https://birdlife.org.au/bird-profiles/australasian-darter,,
2020,Aitkenvale,Australasian Darter,Anhinga novaehollandiae,2,https://birdlife.org.au/bird-profiles/australasian-darter,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,1,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,1,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,1,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,1,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,2,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,2,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,2,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,5,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,6,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australasian Figbird,Sphecotheres vieilloti,8,https://birdlife.org.au/bird-profiles/australasian-figbird ,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,1,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,2,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,2,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,3,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,3,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,3,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,3,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,3,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,4,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Magpie,Gymnorhina tibicen,5,https://birdlife.org.au/bird-profiles/australian-magpie,,
2020,Aitkenvale,Australian Pelican,Pelecanus conspicillatus,1,https://birdlife.org.au/bird-profiles/australian-pelican ,,
2020,Aitkenvale,Australian Pelican,Pelecanus conspicillatus,2,https://birdlife.org.au/bird-profiles/australian-pelican ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,1,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,2,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,2,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,2,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,2,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,3,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,4,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,5,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian White Ibis,Threskiornis moluccus,6,https://birdlife.org.au/bird-profiles/australian-white-ibis ,,
2020,Aitkenvale,Australian Wood Duck,Chenonetta jubata,7,https://birdlife.org.au/bird-profiles/australian-wood-duck ,,
2020,Aitkenvale,Black-faced Woodswallow,Artamus cinereus,4,https://birdlife.org.au/bird-profiles/black-faced-woodswallow ,,
2020,Aitkenvale,Black-shouldered Kite,Elanus axillaris,1,https://birdlife.org.au/bird-profiles/black-shouldered-kite ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,1,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,1,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,1,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,1,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,1,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,2,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,2,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,2,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,2,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,2,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,2,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,2,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,3,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,3,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,3,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,3,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,3,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,4,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,4,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,6,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-faced Honeyeater,Entomyzon cyanotis,6,https://birdlife.org.au/bird-profiles/blue-faced-honeyeater ,,
2020,Aitkenvale,Blue-winged Kookaburra,Dacelo leachii,2,https://birdlife.org.au/bird-profiles/blue-winged-kookaburra ,,
2020,Aitkenvale,Blue-winged Kookaburra,Dacelo leachii,3,https://birdlife.org.au/bird-profiles/blue-winged-kookaburra ,,
2020,Aitkenvale,Blue-winged Kookaburra,Dacelo leachii,3,https://birdlife.org.au/bird-profiles/blue-winged-kookaburra ,,
2020,Aitkenvale,Brahminy Kite,Haliastur indus,1,https://birdlife.org.au/bird-profiles/brahminy-kite ,,
2020,Aitkenvale,Brown Gerygone,Gerygone mouki,2,https://birdlife.org.au/bird-profiles/brown-gerygone ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,1,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,1,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,1,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,1,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,2,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,3,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,3,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,3,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,3,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brown Honeyeater,Lichmera indistincta,7,https://birdlife.org.au/bird-profiles/brown-honeyeater ,,
2020,Aitkenvale,Brush Cuckoo,Cacomantis variolosus,1,https://birdlife.org.au/bird-profiles/brush-cuckoo ,,
2020,Aitkenvale,Brush Cuckoo,Cacomantis variolosus,1,https://birdlife.org.au/bird-profiles/brush-cuckoo ,,
2020,Aitkenvale,Brush Cuckoo,Cacomantis variolosus,1,https://birdlife.org.au/bird-profiles/brush-cuckoo ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,1,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,1,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,1,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,2,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,2,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,2,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,2,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,2,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,2,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,2,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,3,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,3,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,3,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,3,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,5,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Bush Stone-curlew,Burhinus grallarius,5,https://birdlife.org.au/bird-profiles/bush-stone-curlew ,,
2020,Aitkenvale,Caspian Tern,Hydroprogne caspia,1,https://birdlife.org.au/bird-profiles/caspian-tern ,,
2020,Aitkenvale,Comb-crested Jacana,Irediparra gallinacea,2,https://birdlife.org.au/bird-profiles/comb-crested-jacana ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,1,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,1,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,1,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,2,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,2,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,3,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,4,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Common Myna,Acridotheres tristis,4,https://birdlife.org.au/bird-profiles/common-myna ,,
2020,Aitkenvale,Crested Pigeon,Ocyphaps lophotes,11,https://birdlife.org.au/bird-profiles/crested-pigeon ,,
2020,Aitkenvale,Dollarbird,Eurystomus orientalis,1,https://birdlife.org.au/bird-profiles/dollarbird ,,
2020,Aitkenvale,Dollarbird,Eurystomus orientalis,1,https://birdlife.org.au/bird-profiles/dollarbird ,,
2020,Aitkenvale,Double-barred Finch,Taeniopygia bichenovii,2,https://birdlife.org.au/bird-profiles/double-barred-finch ,,
2020,Aitkenvale,Double-barred Finch,Taeniopygia bichenovii,8,https://birdlife.org.au/bird-profiles/double-barred-finch ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,1,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,2,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,2,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Koel,Eudynamys orientalis,4,https://birdlife.org.au/bird-profiles/eastern-koel ,,
2020,Aitkenvale,Eastern Reef Egret,Egretta sacra,1,https://birdlife.org.au/bird-profiles/eastern-reef-egret ,,
2020,Aitkenvale,Galah,Eolophus roseicapilla,2,https://birdlife.org.au/bird-profiles/galah ,,
2020,Aitkenvale,Galah,Eolophus roseicapilla,2,https://birdlife.org.au/bird-profiles/galah ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,1,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,2,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,2,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,2,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,2,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,2,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,3,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,4,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,4,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,5,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Bowerbird,Ptilonorhynchus nuchalis,6,https://birdlife.org.au/bird-profiles/great-bowerbird ,,
2020,Aitkenvale,Great Egret,Ardea alba,1,https://birdlife.org.au/bird-profiles/great-egret ,,
2020,Aitkenvale,Grey Fantail,Rhipidura fuliginosa,1,https://birdlife.org.au/bird-profiles/grey-fantail ,,
2020,Aitkenvale,Hardhead,Aythya australis,2,https://birdlife.org.au/bird-profiles/hardhead ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,1,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,1,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,1,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,1,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,1,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,1,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,2,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Friarbird,Philemon buceroides,3,https://birdlife.org.au/bird-profiles/helmeted-friarbird ,,
2020,Aitkenvale,Helmeted Guineafowl,Numida meleagris,6,https://birdlife.org.au/bird-profiles/helmeted-guineafowl ,,
2020,Aitkenvale,House Sparrow,Passer domesticus,1,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Aitkenvale,House Sparrow,Passer domesticus,1,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Aitkenvale,House Sparrow,Passer domesticus,3,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Aitkenvale,House Sparrow,Passer domesticus,3,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Aitkenvale,House Sparrow,Passer domesticus,6,https://birdlife.org.au/bird-profiles/house-sparrow ,,
2020,Aitkenvale,Laughing Kookaburra,Dacelo novaeguineae,1,https://birdlife.org.au/bird-profiles/laughing-kookaburra ,,
2020,Aitkenvale,Laughing Kookaburra,Dacelo novaeguineae,1,https://birdlife.org.au/bird-profiles/laughing-kookaburra ,,
2020,Aitkenvale,Laughing Kookaburra,Dacelo novaeguineae,1,https://birdlife.org.au/bird-profiles/laughing-kookaburra ,,
2020,Aitkenvale,Laughing Kookaburra,Dacelo novaeguineae,1,https://birdlife.org.au/bird-profiles/laughing-kookaburra ,,
2020,Aitkenvale,Laughing Kookaburra,Dacelo novaeguineae,2,https://birdlife.org.au/bird-profiles/laughing-kookaburra ,,
2020,Aitkenvale,Laughing Kookaburra,Dacelo novaeguineae,2,https://birdlife.org.au/bird-profiles/laughing-kookaburra ,,
2020,Aitkenvale,Lewin's Honeyeater,Meliphaga lewinii,1,https://birdlife.org.au/bird-profiles/lewin's-honeyeater ,,
2020,Aitkenvale,Lewin's Honeyeater,Meliphaga lewinii,9,https://birdlife.org.au/bird-profiles/lewin's-honeyeater ,,
2020,Aitkenvale,Little Black Cormorant,Phalacrocorax sulcirostris,9,https://birdlife.org.au/bird-profiles/little-black-cormorant ,,
2020,Aitkenvale,Little Corella,Cacatua sanguinea,1,https://birdlife.org.au/bird-profiles/little-corella ,,
2020,Aitkenvale,Little Corella,Cacatua sanguinea,1,https://birdlife.org.au/bird-profiles/little-corella ,,
2020,Aitkenvale,Little Corella,Cacatua sanguinea,14,https://birdlife.org.au/bird-profiles/little-corella ,,
2020,Aitkenvale,Little Egret,Egretta garzetta,1,https://birdlife.org.au/bird-profiles/little-egret ,,
2020,Aitkenvale,Little Friarbird,Philemon citreogularis,1,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Aitkenvale,Little Friarbird,Philemon citreogularis,1,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Aitkenvale,Little Friarbird,Philemon citreogularis,1,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Aitkenvale,Little Friarbird,Philemon citreogularis,1,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Aitkenvale,Little Friarbird,Philemon citreogularis,2,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Aitkenvale,Little Friarbird,Philemon citreogularis,2,https://birdlife.org.au/bird-profiles/little-friarbird ,,
2020,Aitkenvale,Little Pied Cormorant,Microcarbo melanoleucos,3,https://birdlife.org.au/bird-profiles/little-pied-cormorant ,,
2020,Aitkenvale,Magpie Goose,Anseranas semipalmata,5,https://birdlife.org.au/bird-profiles/magpie-goose ,,
2020,Aitkenvale,Magpie Goose,Anseranas semipalmata,12,https://birdlife.org.au/bird-profiles/magpie-goose ,,
2020,Aitkenvale,Magpie Goose,Anseranas semipalmata,14,https://birdlife.org.au/bird-profiles/magpie-goose ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,1,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,2,https://birdlife.org.au/bird-profiles/magpie-lark ,,
2020,Aitkenvale,Magpie-lark,Grallina cyanoleuca,2,https://birdlife.org.au/bird-profiles/magpie-lark ,,
